movieId,title,genres,year,genre_list,poster_url,overview,tmdb_release_date,metadata_source
134833,Comedy Central Roast of Pamela Anderson (2005),Comedy,2005.0,['Comedy'],,,,movielens
134835,The Golden Bat (1966),(no genres listed),1966.0,[],,,,movielens
134838,Festival (1967),Documentary|Musical,1967.0,"['Documentary', 'Musical']",,,,movielens
134840,The Prospects (2011),(no genres listed),2011.0,[],,,,movielens
134843,Die Farbe (2010),Horror|Sci-Fi,2010.0,"['Horror', 'Sci-Fi']",,,,movielens
134845,Foxtrot (1976),Adventure|Drama|Thriller,1976.0,"['Adventure', 'Drama', 'Thriller']",,,,movielens
134847,Ghost Graduation (2012),Comedy,2012.0,['Comedy'],,,,movielens
134849,Duck Amuck (1953),Animation|Children|Comedy,1953.0,"['Animation', 'Children', 'Comedy']",,,,movielens
134851,5 Flights Up (2014),Drama,2014.0,['Drama'],,,,movielens
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2015.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']",,,,movielens
134855,The World Made Straight (2015),Drama,2015.0,['Drama'],,,,movielens
134857,Love in the Time of Civil War (2014),(no genres listed),2014.0,[],,,,movielens
134859,The Wolfpack (2015),Documentary,2015.0,['Documentary'],,,,movielens
134861,Trevor Noah: African American (2013),(no genres listed),2013.0,[],,,,movielens
134863,"Big Love Story, A (2012)",Comedy|Romance,2012.0,"['Comedy', 'Romance']",,,,movielens
134865,Blackie the Pirate (1971),Action|Adventure|Comedy,1971.0,"['Action', 'Adventure', 'Comedy']",,,,movielens
134867,Tanu Weds Manu (2011),Comedy|Drama|Romance,2011.0,"['Comedy', 'Drama', 'Romance']",,,,movielens
134869,Documented (2014),Documentary,2014.0,['Documentary'],,,,movielens
134871,The Sisterhood of Night (2015),Drama,2015.0,['Drama'],,,,movielens
134873,Ginger (1971),Action|Crime|Drama,1971.0,"['Action', 'Crime', 'Drama']",,,,movielens
134875,The Abductors (1972),Action|Drama|Thriller,1972.0,"['Action', 'Drama', 'Thriller']",,,,movielens
134879,Soaked in Bleach (2015),Crime|Documentary,2015.0,"['Crime', 'Documentary']",,,,movielens
134881,Love & Mercy (2014),Drama,2014.0,['Drama'],,,,movielens
134883,Technotise: Edit & I (2009),Animation|Sci-Fi|Thriller,2009.0,"['Animation', 'Sci-Fi', 'Thriller']",,,,movielens
134886,Yessongs (1975),Documentary,1975.0,['Documentary'],,,,movielens
134888,Glastonbury Fayre (1972),Documentary,1972.0,['Documentary'],,,,movielens
134892,Reflections of Light (1988),Drama,1988.0,['Drama'],,,,movielens
134894,The Murder Secret (1988),Horror,1988.0,['Horror'],,,,movielens
134896,Fair of the Dove (1935),(no genres listed),1935.0,[],,,,movielens
134898,Satan's Baby Doll (1982),(no genres listed),1982.0,[],,,,movielens
134900,Snow White and 7 Wise Men (1982),Comedy,1982.0,['Comedy'],,,,movielens
134902,Emmanuelle in the Country (1978),Comedy,1978.0,['Comedy'],,,,movielens
134904,La banda Vallanzasca (1977),Crime,1977.0,['Crime'],,,,movielens
134906,Fasthand (1973),(no genres listed),1973.0,[],,,,movielens
134908,For a Book of Dollars,(no genres listed),,[],,,,movielens
134910,Kill the Poker Player (1972),(no genres listed),1972.0,[],,,,movielens
134912,The Masked Thief (1975),Western,1975.0,['Western'],,,,movielens
134915,Amusement (2008),Horror|Thriller,2008.0,"['Horror', 'Thriller']",,,,movielens
134917,The Better Angels (2014),Drama,2014.0,['Drama'],,,,movielens
134919,Leonie (2010),Drama,2010.0,['Drama'],,,,movielens
134921,A Year in Burgundy (2013),Documentary,2013.0,['Documentary'],,,,movielens
134923,The Seven Minutes (1971),Drama,1971.0,['Drama'],,,,movielens
134929,To Forget Venice (1979),(no genres listed),1979.0,[],,,,movielens
134931,Tulips of Haarlem (1970),(no genres listed),1970.0,[],,,,movielens
134933,Tenderly (1968),Comedy,1968.0,['Comedy'],,,,movielens
134935,Paul Goodman Changed My Life (2011),Documentary|Drama,2011.0,"['Documentary', 'Drama']",,,,movielens
134937,Throw Down Your Heart (2009),Documentary,2009.0,['Documentary'],,,,movielens
134939,The Garden (2008),Documentary,2008.0,['Documentary'],,,,movielens
134941,All My Friends Are Funeral Singers (2010),Comedy|Drama,2010.0,"['Comedy', 'Drama']",,,,movielens
134943,Spork (2011),Comedy,2011.0,['Comedy'],,,,movielens
134945,Police Story 2013 (2013),Action|Crime|Drama|Thriller,2013.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,,movielens
134947,Dirt! The Movie (2009),Documentary,2009.0,['Documentary'],,,,movielens
134949,Just Like Home (2007),Comedy|Drama,2007.0,"['Comedy', 'Drama']",,,,movielens
134951,Remote Area Medical (2013),Documentary,2013.0,['Documentary'],,,,movielens
134953,The Listening Project (2008),Documentary,2008.0,['Documentary'],,,,movielens
134955,New Muslim Cool (2009),Documentary,2009.0,['Documentary'],,,,movielens
134957,Ada Apa Dengan Cinta? (2002),Drama,2002.0,['Drama'],,,,movielens
134959,Without You I'm Nothing (1990),Comedy,1990.0,['Comedy'],,,,movielens
134961,La carbonara (2000),Comedy,2000.0,['Comedy'],,,,movielens
134963,Café Express (1981),Comedy,1981.0,['Comedy'],,,,movielens
134965,Gros câlin (1979),(no genres listed),1979.0,[],,,,movielens
134967,Il giocattolo (1979),(no genres listed),1979.0,[],,,,movielens
134969,Nudo di donna (1981),(no genres listed),1981.0,[],,,,movielens
134971,In nome del papa re (1977),Drama,1977.0,['Drama'],,,,movielens
134973,Quelle strane occasioni (1976),(no genres listed),1976.0,[],,,,movielens
134975,Il tenente dei carabinieri (1986),Comedy,1986.0,['Comedy'],,,,movielens
134977,Basta Che Non Si Sappia In Giro! (1976),Comedy,1976.0,['Comedy'],,,,movielens
134979,"Goodnight, Ladies and Gentlemen (1976)",Comedy,1976.0,['Comedy'],,,,movielens
134981,Attenti al buffone (1975),(no genres listed),1975.0,[],,,,movielens
134985,"Girolimoni, il mostro di Roma (1972)",Comedy|Drama,1972.0,"['Comedy', 'Drama']",,,,movielens
134987,"In Love, Every Pleasure Has Its Pain (1971)",Comedy,1971.0,['Comedy'],,,,movielens
134989,Trastevere (1971),Comedy,1971.0,['Comedy'],,,,movielens
134991,Roma bene (1971),Comedy,1971.0,['Comedy'],,,,movielens
134997,I picari (1987),(no genres listed),1987.0,[],,,,movielens
135001,Operation Snafu (1970),Action|Comedy|Drama|War,1970.0,"['Action', 'Comedy', 'Drama', 'War']",,,,movielens
135003,The American Ruling Class (2005),Documentary,2005.0,['Documentary'],,,,movielens
135005,Vedo nudo (1969),(no genres listed),1969.0,[],,,,movielens
135007,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa? (1968),Adventure|Comedy|Fantasy,1968.0,"['Adventure', 'Comedy', 'Fantasy']",,,,movielens
135009,"Straziami, ma di baci saziami (1968)",(no genres listed),1968.0,[],,,,movielens
135013,The Head Of The Family (1967),Comedy,1967.0,['Comedy'],,,,movielens
135015,The Treasure of San Gennaro (1966),Comedy,1966.0,['Comedy'],,,,movielens
135017,"Me, Me, Me... and the Others (1966)",(no genres listed),1966.0,[],,,,movielens
135019,Adultery Italian Style (1966),Comedy,1966.0,['Comedy'],,,,movielens
135021,Made in italy (1965),Comedy,1965.0,['Comedy'],,,,movielens
135023,I Knew Her Well (1965),Drama,1965.0,['Drama'],,,,movielens
135025,The Topp Twins: Untouchable Girls (2011),Comedy|Documentary,2011.0,"['Comedy', 'Documentary']",,,,movielens
135031,"Toto, Peppino, and the Hussy (1956)",Comedy,1956.0,['Comedy'],,,,movielens
135033,Strigoi (2009),Comedy|Drama|Fantasy|Horror,2009.0,"['Comedy', 'Drama', 'Fantasy', 'Horror']",,,,movielens
135035,"Guardia, Guardia Scelta, Brigadiere e Maresciallo (1956)",Comedy,1956.0,['Comedy'],,,,movielens
135037,The Bachelor (1955),(no genres listed),1955.0,[],,,,movielens
135039,Gli innamorati (1955),(no genres listed),1955.0,[],,,,movielens
135041,Eames: The Architect & The Painter (2011),Documentary,2011.0,['Documentary'],,,,movielens
135049,Herbie Hancock: Possibilities (2006),(no genres listed),2006.0,[],,,,movielens
135055,The End of a Mystery (2003),Drama,2003.0,['Drama'],,,,movielens
135057,De Vliegende Hollander (1995),(no genres listed),1995.0,[],,,,movielens
135061,In nome del popolo sovrano (1990),(no genres listed),1990.0,[],,,,movielens
135065,Complexes (1965),(no genres listed),1965.0,[],,,,movielens
135067,Il Gaucho (1964),Comedy,1964.0,['Comedy'],,,,movielens
135069,Questa volta parliamo di uomini (1965),Comedy,1965.0,['Comedy'],,,,movielens
135071,The Dolls (1965),Comedy|Romance,1965.0,"['Comedy', 'Romance']",,,,movielens
135073,High Infidelity (1964),(no genres listed),1964.0,[],,,,movielens
135077,La Parmigiana (1963),(no genres listed),1963.0,[],,,,movielens
135079,I Motorizzati (1962),(no genres listed),1962.0,[],,,,movielens
135081,Circo (2011),Documentary,2011.0,['Documentary'],,,,movielens
135083,Anni ruggenti (1962),(no genres listed),1962.0,[],,,,movielens
135085,On the Tiger's Back (1961),Comedy|Drama,1961.0,"['Comedy', 'Drama']",,,,movielens
135087,The Last Judgment (1961),(no genres listed),1961.0,[],,,,movielens
135095,"Totò, Fabrizi e i giovani d'oggi (1960)",Comedy,1960.0,['Comedy'],,,,movielens
135097,L'Impiegato (1960),Comedy,1960.0,['Comedy'],,,,movielens
135099,Fiasco in Milan (1959),Comedy,1959.0,['Comedy'],,,,movielens
135103,"Venice, the Moon and You (1958)",Comedy,1958.0,['Comedy'],,,,movielens
135105,Adorabili e bugiarde (1958),(no genres listed),1958.0,[],,,,movielens
135113,Edie & Thea: A Very Long Engagement (2009),Children|Documentary|Drama|Romance,2009.0,"['Children', 'Documentary', 'Drama', 'Romance']",,,,movielens
135115,Men Who Swim (2010),Documentary,2010.0,['Documentary'],,,,movielens
135117,Before Stonewall (1984),Documentary,1984.0,['Documentary'],,,,movielens
135119,Iphigenia (1977),Action|Drama,1977.0,"['Action', 'Drama']",,,,movielens
135121,Big Time (1989),Documentary|Drama|Romance,1989.0,"['Documentary', 'Drama', 'Romance']",,,,movielens
135123,Jess + Moss (2011),Drama|Romance,2011.0,"['Drama', 'Romance']",,,,movielens
135125,Box Elder (2008),(no genres listed),2008.0,[],,,,movielens
135127,Metro (2013),Action|Thriller,2013.0,"['Action', 'Thriller']",,,,movielens
135129,The Drunk (2014),(no genres listed),2014.0,[],,,,movielens
135131,Mercenaries (2014),Action|Adventure,2014.0,"['Action', 'Adventure']",,,,movielens
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,2015.0,"['Adventure', 'Sci-Fi']",,,,movielens
135135,Max (2015),Adventure|Children|Drama,2015.0,"['Adventure', 'Children', 'Drama']",,,,movielens
135137,Pixels (2015),Action|Comedy|Sci-Fi,2015.0,"['Action', 'Comedy', 'Sci-Fi']",,,,movielens
135141,Allegiant: Part 1 (2016),Adventure|Sci-Fi,2016.0,"['Adventure', 'Sci-Fi']",,,,movielens
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,2016.0,['Fantasy'],,,,movielens
135147,Elle l'adore (2014),Comedy,2014.0,['Comedy'],,,,movielens
135149,"Westward Ho, The Wagons! (1956)",Western,1956.0,['Western'],,,,movielens
135151,Forever (2014),Drama,2014.0,['Drama'],,,,movielens
135153,Slightly Scarlet (1956),Action|Crime|Documentary|Thriller,1956.0,"['Action', 'Crime', 'Documentary', 'Thriller']",,,,movielens
135155,Letter to Brezhnev (1985),Comedy|Romance,1985.0,"['Comedy', 'Romance']",,,,movielens
135157,Entertaining Mr. Sloane (1970),Comedy,1970.0,['Comedy'],,,,movielens
135159,The Gruesome Twosome (1967),Comedy|Horror,1967.0,"['Comedy', 'Horror']",,,,movielens
135161,The Bonnie Parker Story (1958),Adventure|Crime,1958.0,"['Adventure', 'Crime']",,,,movielens
135164,Alvin Purple (1973),Comedy,1973.0,['Comedy'],,,,movielens
135166,Curfew (2012),Drama,2012.0,['Drama'],,,,movielens
135168,Smithereens (1982),Drama,1982.0,['Drama'],,,,movielens
135170,Pink Narcissus (1971),Drama|Romance,1971.0,"['Drama', 'Romance']",,,,movielens
135172,The Brain from Planet Arous (1957),Sci-Fi,1957.0,['Sci-Fi'],,,,movielens
135174,Got the Facts on Milk? (2011),Documentary|Drama,2011.0,"['Documentary', 'Drama']",,,,movielens
135176,Lioness (2008),Documentary,2008.0,['Documentary'],,,,movielens
135178,Dawg Fight (2015),Documentary,2015.0,['Documentary'],,,,movielens
135180,K2: Siren of the Himalayas (2012),Adventure|Documentary,2012.0,"['Adventure', 'Documentary']",,,,movielens
135182,The Men Who Built America (2012),Documentary,2012.0,['Documentary'],,,,movielens
135184,Gunnm (1993),Action|Animation|Crime,1993.0,"['Action', 'Animation', 'Crime']",,,,movielens
135186,Daddy and the Muscle Academy (1991),Documentary,1991.0,['Documentary'],,,,movielens
135188,Sebbe (2010),Drama,2010.0,['Drama'],,,,movielens
135190,Mission Blue (2014),Documentary,2014.0,['Documentary'],,,,movielens
135192,E-Team (2014),Documentary,2014.0,['Documentary'],,,,movielens
135194,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby (2011)",Documentary|Drama,2011.0,"['Documentary', 'Drama']",,,,movielens
135196,Forced Entry (1975),(no genres listed),1975.0,[],,,,movielens
135198,The Hairdresser (2010),Comedy|Drama,2010.0,"['Comedy', 'Drama']",,,,movielens
135200,Chocolate City (2015),Drama,2015.0,['Drama'],,,,movielens
135202,Prime Suspect: Scent of Darkness (1995),(no genres listed),1995.0,[],,,,movielens
135204,Madras Cafe (2013),Thriller,2013.0,['Thriller'],,,,movielens
135206,Millionaires Express (1986),Action|Comedy,1986.0,"['Action', 'Comedy']",,,,movielens
135208,Drool (2009),Comedy|Drama,2009.0,"['Comedy', 'Drama']",,,,movielens
135210,Binta and the Great Idea (2004),Children|Drama,2004.0,"['Children', 'Drama']",,,,movielens
135212,West Bank Story (2005),Comedy,2005.0,['Comedy'],,,,movielens
135214,Skills Like This (2007),Comedy,2007.0,['Comedy'],,,,movielens
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,1978.0,"['Adventure', 'Children', 'Comedy', 'Sci-Fi']",,,,movielens
135218,Chanthaly (2013),Drama|Horror,2013.0,"['Drama', 'Horror']",,,,movielens
135220,Camp Takota (2014),Comedy,2014.0,['Comedy'],,,,movielens
135222,Blue Summer (1973),Comedy|Drama,1973.0,"['Comedy', 'Drama']",,,,movielens
135224,Hamari Adhuri Kahaani (2015),(no genres listed),2015.0,[],,,,movielens
135226,Such Good People (2014),Comedy|Mystery,2014.0,"['Comedy', 'Mystery']",,,,movielens
135228,The Possibilities Are Endless (2014),Documentary,2014.0,['Documentary'],,,,movielens
135230,Mostly Ghostly: Have You Met My Ghoulfriend? (2014),Children|Fantasy,2014.0,"['Children', 'Fantasy']",,,,movielens
135232,Jailbait Babysitter (1977),Comedy,1977.0,['Comedy'],,,,movielens
135234,Pocket Ninjas (1997),Action|Children,1997.0,"['Action', 'Children']",,,,movielens
135236,Occupy Love (2013),Documentary|Drama,2013.0,"['Documentary', 'Drama']",,,,movielens
135238,The Sky Above Us (2015),Drama|War,2015.0,"['Drama', 'War']",,,,movielens
135240,Prime Suspect 5: Errors of Judgement (1996),Crime|Drama,1996.0,"['Crime', 'Drama']",,,,movielens
135242,On the Way to School (2013),Documentary,2013.0,['Documentary'],,,,movielens
135244,Frankenstein (2005),Drama|Horror|Mystery|Sci-Fi,2005.0,"['Drama', 'Horror', 'Mystery', 'Sci-Fi']",,,,movielens
135246,3: The Dale Earnhardt Story (2004),Drama,2004.0,['Drama'],,,,movielens
135248,Johnny Tsunami (1999),Children|Drama,1999.0,"['Children', 'Drama']",,,,movielens
135250,Johnny Kapahala - Back on Board (2007),Children|Comedy|Drama,2007.0,"['Children', 'Comedy', 'Drama']",,,,movielens
135252,'Twas the Night (2001),Children,2001.0,['Children'],,,,movielens
135254,Johnny Appleweed (2008),(no genres listed),2008.0,[],,,,movielens
135256,The Ultimate Christmas Present (2000),Children|Comedy,2000.0,"['Children', 'Comedy']",,,,movielens
135258,"Merry Christmas, Drake and Josh (2008)",Comedy,2008.0,['Comedy'],,,,movielens
135260,Problem Child 3 (1995),Comedy|Fantasy,1995.0,"['Comedy', 'Fantasy']",,,,movielens
135262,The Paper Brigade (1997),Adventure|Children|Comedy,1997.0,"['Adventure', 'Children', 'Comedy']",,,,movielens
135264,Zenon: Girl of the 21st Century (1999),Adventure|Children|Comedy,1999.0,"['Adventure', 'Children', 'Comedy']",,,,movielens
135266,Zenon: The Zequel (2001),Adventure|Children|Comedy|Sci-Fi,2001.0,"['Adventure', 'Children', 'Comedy', 'Sci-Fi']",,,,movielens
135268,Zenon: Z3 (2004),Adventure|Children|Comedy,2004.0,"['Adventure', 'Children', 'Comedy']",,,,movielens
135270,"Up, Up, and Away (2000)",Action|Children,2000.0,"['Action', 'Children']",,,,movielens
135272,Don't Look Under the Bed (1999),Children|Drama,1999.0,"['Children', 'Drama']",,,,movielens
135274,The Luck of the Irish (2001),Adventure|Children|Comedy,2001.0,"['Adventure', 'Children', 'Comedy']",,,,movielens
135276,Eddie's Million Dollar Cook Off (2003),(no genres listed),2003.0,[],,,,movielens
135278,Wendy Wu: Homecoming Warrior (2006),Action|Adventure|Children,2006.0,"['Action', 'Adventure', 'Children']",,,,movielens
135280,18 Year Old Virgin (2009),Comedy,2009.0,['Comedy'],,,,movielens
135282,Web Junkie (2014),Documentary,2014.0,['Documentary'],,,,movielens
135286,The Curse of Inferno (1997),Comedy|Crime|Drama,1997.0,"['Comedy', 'Crime', 'Drama']",,,,movielens
135288,Mr. Holmes (2015),Drama|Mystery,2015.0,"['Drama', 'Mystery']",,,,movielens
135290,Aachi and Ssipak (2006),Action|Animation|Horror,2006.0,"['Action', 'Animation', 'Horror']",,,,movielens
135292,Bite Size (2014),Documentary,2014.0,['Documentary'],,,,movielens
135294,Sniper: Weapons of Retaliation (2009),Action|Drama|War,2009.0,"['Action', 'Drama', 'War']",,,,movielens
135296,The Twin (1984),Comedy,1984.0,['Comedy'],,,,movielens
135298,Les Coquillettes (2013),Comedy|Drama,2013.0,"['Comedy', 'Drama']",,,,movielens
135300,Chicks (2010),(no genres listed),2010.0,[],,,,movielens
135304,Toto in Color (1953),Comedy,1953.0,['Comedy'],,,,movielens
135310,The Unfaithfuls (1953),(no genres listed),1953.0,[],,,,movielens
135312,Toto and the King of Rome (1951),Comedy,1951.0,['Comedy'],,,,movielens
135314,A Day in Court (1953),Comedy|Drama,1953.0,"['Comedy', 'Drama']",,,,movielens
135316,An American in Rome (1954),Comedy,1954.0,['Comedy'],,,,movielens
135322,Nero's Mistress (1956),Comedy,1956.0,['Comedy'],,,,movielens
135324,Totò cerca casa (1949),Comedy,1949.0,['Comedy'],,,,movielens
135334,The Overtaxed (1959),Comedy,1959.0,['Comedy'],,,,movielens
135336,Hard Times For Vampires (1959),(no genres listed),1959.0,[],,,,movielens
135338,Letto a Tre Piazze (1961),Comedy,1961.0,['Comedy'],,,,movielens
135340,Totò Diabolicus (1963),Comedy,1963.0,['Comedy'],,,,movielens
135342,Psycosissimo (1962),Comedy,1962.0,['Comedy'],,,,movielens
135344,Copacabana Palace (1962),Comedy,1962.0,['Comedy'],,,,movielens
135348,I Due Colonnelli (1962),Comedy,1962.0,['Comedy'],,,,movielens
135350,Toto vs the Four (1963),Comedy,1963.0,['Comedy'],,,,movielens
135352,Heroes of the West (1965),(no genres listed),1965.0,[],,,,movielens
135354,Twins from Texas,(no genres listed),,[],,,,movielens
135362,La feldmarescialla (1967),(no genres listed),1967.0,[],,,,movielens
135364,Caprice Italian Style (1968),Comedy,1968.0,['Comedy'],,,,movielens
135370,Il vichingo venuto dal sud (1971),(no genres listed),1971.0,[],,,,movielens
135374,L'uccello migratore (1972),Comedy,1972.0,['Comedy'],,,,movielens
135376,Anastasia mio fratello ovvero il presunto capo dell'Anonima Assassini (1973),Comedy|Crime,1973.0,"['Comedy', 'Crime']",,,,movielens
135378,The Knock Out Cop (1973),Action|Comedy|Crime|Drama,1973.0,"['Action', 'Comedy', 'Crime', 'Drama']",,,,movielens
135380,Flatfoot in Hong Kong (1975),Action|Comedy|Drama|Thriller,1975.0,"['Action', 'Comedy', 'Drama', 'Thriller']",,,,movielens
135382,L'Italia s'è Rotta (1976),Comedy,1976.0,['Comedy'],,,,movielens
135384,Febbre da Cavallo (1976),Comedy,1976.0,['Comedy'],,,,movielens
135386,Double Murder (1977),(no genres listed),1977.0,[],,,,movielens
135388,Flatfoot in Africa (1978),Action|Comedy|Crime|Drama,1978.0,"['Action', 'Comedy', 'Crime', 'Drama']",,,,movielens
135392,Dottor Jekyll e gentile signora (1979),(no genres listed),1979.0,[],,,,movielens
135398,Bonnie e Clyde all'italiana (1982),Comedy,1982.0,['Comedy'],,,,movielens
135400,"Sballato, gasato, completamente fuso (1982)",(no genres listed),1982.0,[],,,,movielens
135404,Gogol Bordello Non-Stop (2009),Documentary,2009.0,['Documentary'],,,,movielens
135406,The Antics Roadshow (2011),Documentary,2011.0,['Documentary'],,,,movielens
135408,Intangible Asset Number 82 (2008),Documentary,2008.0,['Documentary'],,,,movielens
135410,Jig (2011),Documentary,2011.0,['Documentary'],,,,movielens
135412,Eco-Pirate: The Story of Paul Watson (2011),Documentary,2011.0,['Documentary'],,,,movielens
135414,The Last White Knight (2012),(no genres listed),2012.0,[],,,,movielens
135416,Spies of Mississippi (2014),(no genres listed),2014.0,[],,,,movielens
135418,Il comune senso del pudore (1976),Comedy,1976.0,['Comedy'],,,,movielens
135420,"The Farm: Angola, USA (1998)",Documentary,1998.0,['Documentary'],,,,movielens
135422,The Jewish Cardinal (2013),Drama,2013.0,['Drama'],,,,movielens
135424,Bitter Dream (2004),Comedy|Drama,2004.0,"['Comedy', 'Drama']",,,,movielens
135426,Fantastic Beasts and Where to Find Them 2 (2018),(no genres listed),2018.0,[],,,,movielens
135430,Impact (2009),Action|Adventure|Drama,2009.0,"['Action', 'Adventure', 'Drama']",,,,movielens
135432,Mercenaries (2011),Action|Drama,2011.0,"['Action', 'Drama']",,,,movielens
135434,Nanny Cam (2014),Drama|Mystery|Thriller,2014.0,"['Drama', 'Mystery', 'Thriller']",,,,movielens
135436,The Secret Life of Pets (2016),Animation|Comedy,2016.0,"['Animation', 'Comedy']",,,,movielens
135438,Underground (1976),Documentary,1976.0,['Documentary'],,,,movielens
135440,Edifício Master (2002),Documentary,2002.0,['Documentary'],,,,movielens
135442,The Skeleton Dance (1929),Animation,1929.0,['Animation'],,,,movielens
135444,A.C.A.B.: All Cops Are Bastards (2012),Action|Crime|Drama,2012.0,"['Action', 'Crime', 'Drama']",,,,movielens
135452,Frankenstein vs. The Mummy (2015),Horror,2015.0,['Horror'],,,,movielens
135454,Alien vs. Ninja (2010),Action|Horror|Sci-Fi|Thriller,2010.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",,,,movielens
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,2005.0,"['Action', 'Animation', 'Crime', 'Sci-Fi']",,,,movielens
135460,Pablo (2012),(no genres listed),2012.0,[],,,,movielens
135462,All the Wilderness (2014),Drama,2014.0,['Drama'],,,,movielens
135464,Walking the Camino: Six Ways to Santiago (2013),Documentary,2013.0,['Documentary'],,,,movielens
135466,Evil Behind You (2006),Action|Thriller,2006.0,"['Action', 'Thriller']",,,,movielens
135468,Senior Project (2015),Comedy|Drama,2015.0,"['Comedy', 'Drama']",,,,movielens
135470,Without Fail (2014),Comedy,2014.0,['Comedy'],,,,movielens
135472,Les gazelles (2014),Comedy,2014.0,['Comedy'],,,,movielens
135474,Mariage chez les Bodin's (2008),Comedy,2008.0,['Comedy'],,,,movielens
135476,Amélie au pays des Bodin's (2010),Comedy,2010.0,['Comedy'],,,,movielens
135478,Obsessed (2002),Drama|Thriller,2002.0,"['Drama', 'Thriller']",,,,movielens
135480,The Emperor's New Clothes (2015),Documentary,2015.0,['Documentary'],,,,movielens
135484,White Tiger (2012),Action|Adventure|Fantasy|War,2012.0,"['Action', 'Adventure', 'Fantasy', 'War']",,,,movielens
135486,Guardian (2001),Action|Drama|Horror|Sci-Fi,2001.0,"['Action', 'Drama', 'Horror', 'Sci-Fi']",,,,movielens
135488,Mom's Got a Date With a Vampire (2000),(no genres listed),2000.0,[],,,,movielens
135490,Love Lies Bleeding (2008),Action|Crime|Thriller,2008.0,"['Action', 'Crime', 'Thriller']",,,,movielens
135492,Kaaka Muttai (2015),(no genres listed),2015.0,[],,,,movielens
135494,B.A. Pass (2013),Drama,2013.0,['Drama'],,,,movielens
135498,Once Upon a Time in High School (2004),Action|Drama|Romance,2004.0,"['Action', 'Drama', 'Romance']",,,,movielens
135500,Gabbar Is Back (2015),Action|Drama,2015.0,"['Action', 'Drama']",,,,movielens
135502,The Boy and the World (2013),Animation,2013.0,['Animation'],,,,movielens
135504,Little Boy (2015),Comedy|Drama|War,2015.0,"['Comedy', 'Drama', 'War']",,,,movielens
135506,Do You Believe? (2015),Drama,2015.0,['Drama'],,,,movielens
135508,A Deadly Adoption (2015),Comedy|Thriller,2015.0,"['Comedy', 'Thriller']",,,,movielens
135510,Buster and Billie (1974),Crime|Drama,1974.0,"['Crime', 'Drama']",,,,movielens
135512,Three Wishes for Cinderella (1973),Adventure|Children|Drama|Fantasy|Romance,1973.0,"['Adventure', 'Children', 'Drama', 'Fantasy', 'Romance']",,,,movielens
135514,Rhythm is it! (2004),Documentary,2004.0,['Documentary'],,,,movielens
135516,Video Violence (1987),Horror,1987.0,['Horror'],,,,movielens
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2015.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",,,,movielens
135520,Mythica: A Quest for Heroes (2015),Fantasy,2015.0,['Fantasy'],,,,movielens
135524,Alex Is Lovesick (1986),Comedy|Drama|Romance,1986.0,"['Comedy', 'Drama', 'Romance']",,,,movielens
135526,Behind the Camera: The Unauthorized Story of 'Mork & Mindy' (2005),Comedy|Drama,2005.0,"['Comedy', 'Drama']",,,,movielens
135528,Escape from Sobibor (1987),Drama|Thriller|War,1987.0,"['Drama', 'Thriller', 'War']",,,,movielens
135530,Criminal (2016),Action|Crime|Drama|Sci-Fi,2016.0,"['Action', 'Crime', 'Drama', 'Sci-Fi']",,,,movielens
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,2015.0,"['Action', 'Adventure', 'Fantasy']",,,,movielens
135534,Krampus (2015),Comedy|Fantasy|Horror,2015.0,"['Comedy', 'Fantasy', 'Horror']",,,,movielens
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,2016.0,"['Action', 'Crime', 'Sci-Fi']",,,,movielens
135539,Aurora (2015),(no genres listed),2015.0,[],,,,movielens
135541,Noodle (2007),Drama,2007.0,['Drama'],,,,movielens
135543,What a Woman! (1943),Comedy|Romance,1943.0,"['Comedy', 'Romance']",,,,movielens
135545,Ardennes Fury (2014),Action|War,2014.0,"['Action', 'War']",,,,movielens
135547,The Misfit Brigade (1987),Action|Adventure|Drama,1987.0,"['Action', 'Adventure', 'Drama']",,,,movielens
135549,Battle of Westerplatte (2013),Drama|War,2013.0,"['Drama', 'War']",,,,movielens
135551,Childish Games (2012),Drama|Horror|Thriller,2012.0,"['Drama', 'Horror', 'Thriller']",,,,movielens
135553,The Crazy Life (La vida loca) (2008),Documentary,2008.0,['Documentary'],,,,movielens
135555,Bluffmaster! (2005),Comedy|Drama|Romance,2005.0,"['Comedy', 'Drama', 'Romance']",,,,movielens
135557,The Treatment (2014),Thriller,2014.0,['Thriller'],,,,movielens
