movieId,title,genres,year,genre_list,poster_url,overview,tmdb_release_date,metadata_source,count,mean,weighted_score
175035,Ginger in the Morning (1974),(no genres listed),1974.0,[],,,,movielens,1.0,4.0,3.591462877061632
175037,Khaled (2001),Drama,2001.0,['Drama'],,,,movielens,0.0,3.5403957,3.540395736694336
175043,Hypothermia (2012),Horror,2012.0,['Horror'],,,,movielens,6.0,2.3333333,3.023083244051252
175045,Jessicka Rabid (2010),Horror,2010.0,['Horror'],,,,movielens,1.0,5.0,3.702573988172743
175047,Killer by Nature (2010),Adventure|Crime|Drama|Romance|Thriller,2010.0,"['Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']",,,,movielens,1.0,5.0,3.702573988172743
175049,The Cursed (2010),Horror|Thriller,2010.0,"['Horror', 'Thriller']",,,,movielens,1.0,2.5,3.424796210394965
175051,Truth About Kerry (2010),Drama|Mystery|Thriller,2010.0,"['Drama', 'Mystery', 'Thriller']",,,,movielens,1.0,5.0,3.702573988172743
175053,Think Of Me (2011),Drama,2011.0,['Drama'],,,,movielens,4.0,3.75,3.6102638244628906
175055,Be My Teacher (2011),(no genres listed),2011.0,[],,,,movielens,1.0,5.0,3.702573988172743
175057,Deadrise (2011),Thriller,2011.0,['Thriller'],,,,movielens,0.0,3.5403957,3.540395736694336
175059,Hamlet (2012),(no genres listed),2012.0,[],,,,movielens,1.0,1.0,3.2581295437282987
175061,The Bad Penny (2010),Drama|Mystery|Thriller,2010.0,"['Drama', 'Mystery', 'Thriller']",,,,movielens,1.0,2.0,3.36924065483941
175063,The Amityville Haunting (2011),Horror,2011.0,['Horror'],,,,movielens,12.0,1.75,2.4661582946777347
175065,The Fields (2011),Drama|Horror|Mystery|Thriller,2011.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",,,,movielens,2.0,4.0,3.6323165893554688
175069,You Hurt My Feelings (2012),Drama|Romance,2012.0,"['Drama', 'Romance']",,,,movielens,2.0,3.25,3.482316589355469
175071,Two Jacks (2012),Comedy|Drama,2012.0,"['Comedy', 'Drama']",,,,movielens,3.0,3.0,3.393015081232244
175073,Cheesecake Casserole (2012),Comedy|Drama,2012.0,"['Comedy', 'Drama']",,,,movielens,1.0,5.0,3.702573988172743
175077,Fatal Call (2012),Thriller,2012.0,['Thriller'],,,,movielens,1.0,5.0,3.702573988172743
175079,Hidden in the Woods (2012),Action|Drama|Horror|Thriller,2012.0,"['Action', 'Drama', 'Horror', 'Thriller']",,,,movielens,2.0,2.5,3.332316589355469
175081,Infected (2012),Horror,2012.0,['Horror'],,,,movielens,3.0,2.6666667,3.30210601199757
175083,Look at Me (2012),Comedy|Drama|Romance,2012.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,1.0,5.0,3.702573988172743
175085,New Order (2012),(no genres listed),2012.0,[],,,,movielens,1.0,5.0,3.702573988172743
175089,Silver Case (2012),(no genres listed),2012.0,[],,,,movielens,1.0,2.0,3.36924065483941
175093,The Dark Side of Love (2012),Drama,2012.0,['Drama'],,,,movielens,1.0,2.5,3.424796210394965
175095,The Exhibitionists (2012),Drama,2012.0,['Drama'],,,,movielens,1.0,5.0,3.702573988172743
175097,All the Wrong Reasons (2013),Comedy|Drama,2013.0,"['Comedy', 'Drama']",,,,movielens,5.0,3.2,3.409474317844098
175099,Amelia's 25th (2013),Comedy|Romance,2013.0,"['Comedy', 'Romance']",,,,movielens,2.0,3.25,3.482316589355469
175101,Blue Dream (2013),(no genres listed),2013.0,[],,,,movielens,1.0,5.0,3.702573988172743
175103,House of Good and Evil (2013),Horror|Thriller,2013.0,"['Horror', 'Thriller']",,,,movielens,4.0,3.125,3.401930491129557
175107,The Man Without a Country (1973),Drama,1973.0,['Drama'],,,,movielens,0.0,3.5403957,3.540395736694336
175109,Prisoners of the Sun (2013),Action|Adventure|Horror|Mystery,2013.0,"['Action', 'Adventure', 'Horror', 'Mystery']",,,,movielens,6.0,2.1666667,2.9516547407422746
175111,Sleeping with the Fishes (2013),Comedy,2013.0,['Comedy'],,,,movielens,3.0,3.6666667,3.5748332847248427
175113,The Man Without a Country (1917),(no genres listed),1917.0,[],,,,movielens,1.0,2.0,3.36924065483941
175115,Treading Water (2013),Comedy|Drama,2013.0,"['Comedy', 'Drama']",,,,movielens,4.0,2.125,3.0685971577962237
175117,Jesus (1999),Drama,1999.0,['Drama'],,,,movielens,4.0,3.25,3.4435971577962237
175119,The Cross and The Flame (1957),(no genres listed),1957.0,[],,,,movielens,1.0,2.5,3.424796210394965
175121,Bigfoot Wars (2014),Sci-Fi,2014.0,['Sci-Fi'],,,,movielens,0.0,3.5403957,3.540395736694336
175123,Chu and Blossom (2014),Comedy,2014.0,['Comedy'],,,,movielens,2.0,3.75,3.582316589355469
175125,Act of God (2009),Thriller,2009.0,['Thriller'],,,,movielens,1.0,3.0,3.480351765950521
175127,Losing It (2006),Drama,2006.0,['Drama'],,,,movielens,1.0,3.0,3.480351765950521
175133,Stitch (2014),Thriller,2014.0,['Thriller'],,,,movielens,1.0,3.0,3.480351765950521
175135,Wild Rose (1932),Romance,1932.0,['Romance'],,,,movielens,1.0,3.0,3.480351765950521
175137,The Making of 'The Terminator': A Retrospective (1992),Documentary,1992.0,['Documentary'],,,,movielens,1.0,3.0,3.480351765950521
175139,Popeye the Sailor Meets Sindbad the Sailor (1936),Animation|Comedy,1936.0,"['Animation', 'Comedy']",,,,movielens,47.0,3.2765958,3.3149667263031004
175141,City of Ghosts (2017),Documentary,2017.0,['Documentary'],,,,movielens,34.0,3.6764705,3.650551512127831
175143,Chasing Coral (2017),Documentary,2017.0,['Documentary'],,,,movielens,66.0,3.7651515,3.7408535802686536
175145,Whose Streets? (2017),Documentary,2017.0,['Documentary'],,,,movielens,15.0,3.1,3.2531810636105742
175147,This Is Everything: Gigi Gorgeous (2017),Documentary,2017.0,['Documentary'],,,,movielens,2.0,3.0,3.432316589355469
175149,Fool's Day (2013),Comedy|Drama,2013.0,"['Comedy', 'Drama']",,,,movielens,16.0,3.9375,3.8051319122314453
175151,78/52 (2017),Documentary,2017.0,['Documentary'],,,,movielens,46.0,3.2282608,3.2745029749693693
175153,Cries from Syria (2017),Documentary,2017.0,['Documentary'],,,,movielens,2.0,3.75,3.582316589355469
175155,Unacknowledged (2017),Documentary,2017.0,['Documentary'],,,,movielens,31.0,3.016129,3.123670908120962
175157,Tell Them We Are Rising: The Story of Black Colleges and Universities (2017),Documentary,2017.0,['Documentary'],,,,movielens,3.0,3.0,3.393015081232244
175159,Water & Power: A California Heist (2017),Documentary,2017.0,['Documentary'],,,,movielens,4.0,3.375,3.4852638244628906
175161,Bobbi Jene (2017),Documentary,2017.0,['Documentary'],,,,movielens,5.0,3.7,3.60178201015179
175163,Elián,Documentary,,['Documentary'],,,,movielens,4.0,3.75,3.6102638244628906
175165,What the Health (2017),Documentary,2017.0,['Documentary'],,,,movielens,117.0,3.2649572,3.2825852565765383
175167,Joshua: Teenager vs. Superpower (2017),Documentary,2017.0,['Documentary'],,,,movielens,9.0,3.8333333,3.6954803046058204
175169,Rumble: The Indians Who Rocked the World (2017),Documentary,2017.0,['Documentary'],,,,movielens,23.0,3.5434783,3.542682763068907
175171,Served Like a Girl (2017),Documentary,2017.0,['Documentary'],,,,movielens,1.0,2.5,3.424796210394965
175173,Give Me Future: Major Lazer in Cuba (2017),Documentary,2017.0,['Documentary'],,,,movielens,1.0,5.0,3.702573988172743
175175,Unrest (2017),Documentary,2017.0,['Documentary'],,,,movielens,19.0,3.5263157,3.530487555044669
175177,The Force (2017),Documentary,2017.0,['Documentary'],,,,movielens,7.0,2.857143,3.22154442469279
175179,Bill Nye: Science Guy (2017),Documentary,2017.0,['Documentary'],,,,movielens,22.0,2.9772727,3.127438879013061
175181,"Hailey Dean Mystery: Murder, With Love (2016)",Mystery,2016.0,['Mystery'],,,,movielens,3.0,2.8333333,3.3475605141032827
175183,Warwick (2016),Drama,2016.0,['Drama'],,,,movielens,1.0,2.0,3.36924065483941
175187,Revolt (2017),Sci-Fi,2017.0,['Sci-Fi'],,,,movielens,63.0,2.547619,2.6594812601384987
175189,Swim Team (2016),Children|Documentary|Drama,2016.0,"['Children', 'Documentary', 'Drama']",,,,movielens,1.0,4.0,3.591462877061632
175191,Hickok (2017),(no genres listed),2017.0,[],,,,movielens,26.0,1.9423077,2.3183284226585834
175193,Do You Take This Man (2016),Drama,2016.0,['Drama'],,,,movielens,8.0,3.1875,3.363947868347168
175195,Polaroid (2017),Horror,2017.0,['Horror'],,,,movielens,57.0,2.4561403,2.589587105237521
175197,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,2017.0,"['Fantasy', 'Horror', 'Sci-Fi', 'Western']",,,,movielens,1047.0,2.6872015,2.6936712192698113
175199,Annabelle: Creation (2017),Horror,2017.0,['Horror'],,,,movielens,708.0,3.2478814,3.2511497289774804
175203,Despite the Night (2015),Drama|Horror|Mystery,2015.0,"['Drama', 'Horror', 'Mystery']",,,,movielens,9.0,3.1666667,3.342539212282966
175205,Soundtrack (2017),Drama,2017.0,['Drama'],,,,movielens,2.0,3.5,3.532316589355469
175207,Nowhere Boys: The Book of Shadows (2016),Sci-Fi,2016.0,['Sci-Fi'],,,,movielens,4.0,2.625,3.2352638244628906
175209,Bromance (2016),Comedy|Drama|Romance,2016.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,6.0,2.8333333,3.2373689583369663
175211,Honeytrap (2015),Crime|Drama|Romance,2015.0,"['Crime', 'Drama', 'Romance']",,,,movielens,5.0,2.7,3.2171666255364055
175213,Come What May (2015),Drama|War,2015.0,"['Drama', 'War']",,,,movielens,4.0,3.25,3.4435971577962237
175215,Stigma (1972),Drama,1972.0,['Drama'],,,,movielens,0.0,3.5403957,3.540395736694336
175217,Gauche the Cellist (1982),Animation,1982.0,['Animation'],,,,movielens,14.0,3.2142856,3.3328711119565098
175219,Le Papillon Fantastique (1909),Fantasy|Horror,1909.0,"['Fantasy', 'Horror']",,,,movielens,6.0,2.6666667,3.1659404550279886
175221,The Story of High Noon (2017),Action|Crime,2017.0,"['Action', 'Crime']",,,,movielens,19.0,3.5,3.511969107168692
175223,Encounter with Fritz Lang (1964),Documentary,1964.0,['Documentary'],,,,movielens,1.0,2.5,3.424796210394965
175229,Tommy and the Wildcat (1998),Adventure|Children|Drama,1998.0,"['Adventure', 'Children', 'Drama']",,,,movielens,11.0,2.8636363,3.1485876158664103
175231,Annie (1999),Children|Comedy,1999.0,"['Children', 'Comedy']",,,,movielens,61.0,3.081967,3.1351182598998584
175233,Inconceivable (2017),Drama|Thriller,2017.0,"['Drama', 'Thriller']",,,,movielens,47.0,2.6914895,2.814966734972867
175235,Kites Over Helsinki (2001),(no genres listed),2001.0,[],,,,movielens,7.0,2.357143,2.9882110913594566
175237,The Gnomes' Great Adventure (1987),Animation|Children,1987.0,"['Animation', 'Children']",,,,movielens,2.0,3.75,3.582316589355469
175239,Bon Cop Bad Cop 2 (2017),Action|Comedy|Crime,2017.0,"['Action', 'Comedy', 'Crime']",,,,movielens,21.0,3.0952382,3.2180402854393266
175241,The Story of Menstruation (1946),Animation,1946.0,['Animation'],,,,movielens,7.0,2.2142856,2.92154434521993
175243,Security (2017),Action,2017.0,['Action'],,,,movielens,92.0,2.8369565,2.8932316398620608
175245,G:MT Greenwich Mean Time (1999),Crime|Drama,1999.0,"['Crime', 'Drama']",,,,movielens,2.0,4.0,3.6323165893554688
175247,Final Cut: Ladies and Gentlemen (2012),Documentary|Drama|Romance,2012.0,"['Documentary', 'Drama', 'Romance']",,,,movielens,33.0,3.8333333,3.776174713925618
175249,To Kill a King (2003),Action|Adventure|Drama,2003.0,"['Action', 'Adventure', 'Drama']",,,,movielens,11.0,3.3181818,3.4117455356999447
175251,Chokeslam (2016),Comedy,2016.0,['Comedy'],,,,movielens,9.0,2.3888888,2.9307744362775017
175253,Overdrive (2017),Action|Thriller,2017.0,"['Action', 'Thriller']",,,,movielens,41.0,2.7195122,2.853534022156073
175255,The Libertine (2000),Comedy,2000.0,['Comedy'],,,,movielens,7.0,3.0714285,3.321544377009074
175257,The Famous Box Trick (1898),Fantasy,1898.0,['Fantasy'],,,,movielens,8.0,3.0,3.270197868347168
175259,Adventures of William Tell (1898),Comedy|Fantasy,1898.0,"['Comedy', 'Fantasy']",,,,movielens,6.0,3.75,3.6302261352539062
175261,The Conquest of the Pole (1912),Adventure|Comedy|Sci-Fi,1912.0,"['Adventure', 'Comedy', 'Sci-Fi']",,,,movielens,4.0,3.625,3.5685971577962237
175263,Snow White: The Fairest of Them All (2001),Adventure|Children|Fantasy,2001.0,"['Adventure', 'Children', 'Fantasy']",,,,movielens,21.0,2.6666667,2.907695433189129
175265,That's Cunning! Shijo Saidai no Sakusen? (1996),Comedy,1996.0,['Comedy'],,,,movielens,1.0,2.0,3.36924065483941
175267,Speech & Debate (2017),Comedy|Drama,2017.0,"['Comedy', 'Drama']",,,,movielens,17.0,2.9411764,3.132926597595215
175269,Junction 48 (2016),Action|Crime|Drama,2016.0,"['Action', 'Crime', 'Drama']",,,,movielens,5.0,2.6,3.178705032055195
175271,Forgiveness (2006),(no genres listed),2006.0,[],,,,movielens,2.0,2.25,3.282316589355469
175273,Independents' Day (2016),Action|Sci-Fi,2016.0,"['Action', 'Sci-Fi']",,,,movielens,6.0,2.1666667,2.9516547407422746
175275,The Human Surge (2016),Drama,2016.0,['Drama'],,,,movielens,5.0,3.6,3.56332041667058
175277,"Faces, Places (2017)",Documentary,2017.0,['Documentary'],,,,movielens,193.0,3.865285,3.852354006980782
175279,Cop Killers (1973),Action|Thriller,1973.0,"['Action', 'Thriller']",,,,movielens,1.0,4.0,3.591462877061632
175281,Tour De Pharmacy (2017),Comedy,2017.0,['Comedy'],,,,movielens,134.0,3.2313433,3.2487546759591974
175283,Death Note: Light Up the New World (2016),Fantasy|Mystery|Thriller,2016.0,"['Fantasy', 'Mystery', 'Thriller']",,,,movielens,23.0,2.2173913,2.5588117645632833
175285,The Zen of Bennett (2012),Documentary,2012.0,['Documentary'],,,,movielens,1.0,2.5,3.424796210394965
175287,Kerosene Salesman's Wife (1988),Drama,1988.0,['Drama'],,,,movielens,4.0,2.625,3.2352638244628906
175289,Rumba (2008),Comedy|Drama,2008.0,"['Comedy', 'Drama']",,,,movielens,11.0,3.4545455,3.4906929668627287
175291,Dust (2005),Comedy|Drama|Sci-Fi,2005.0,"['Comedy', 'Drama', 'Sci-Fi']",,,,movielens,37.0,3.7162163,3.684959332148234
175293,Gena the Crocodile (1969),Animation|Children,1969.0,"['Animation', 'Children']",,,,movielens,71.0,3.8521128,3.8205464882186697
175297,Der kleine Nazi (2010),(no genres listed),2010.0,[],,,,movielens,2.0,4.0,3.6323165893554688
175299,The Survival Family (2017),(no genres listed),2017.0,[],,,,movielens,25.0,3.4,3.434035402355772
175301,Lemon (2017),Comedy|Drama,2017.0,"['Comedy', 'Drama']",,,,movielens,37.0,2.7702703,2.9071815278795032
175303,It (2017),Horror,2017.0,['Horror'],,,,movielens,5025.0,3.506169,3.5062234843201225
175305,School Life (2016),Documentary,2016.0,['Documentary'],,,,movielens,3.0,3.3333333,3.483924150466919
175307,The Perfect Killer (1977),Action|Crime,1977.0,"['Action', 'Crime']",,,,movielens,1.0,1.5,3.313685099283854
175309,Ashes and Snow (2005),Documentary,2005.0,['Documentary'],,,,movielens,28.0,3.5535715,3.550643523534139
175311,True (2004),Drama,2004.0,['Drama'],,,,movielens,33.0,3.6818182,3.6542236107151687
175313,My Good Enemy (2010),Children|Drama,2010.0,"['Children', 'Drama']",,,,movielens,2.0,2.75,3.3823165893554688
175315,The Adventures of Prince Florisel (1979),Adventure|Comedy|Mystery,1979.0,"['Adventure', 'Comedy', 'Mystery']",,,,movielens,11.0,3.8636363,3.7275349842874625
175317,When I Will Become a Giant (1978),Children|Romance,1978.0,"['Children', 'Romance']",,,,movielens,5.0,3.7,3.60178201015179
175319,George ! (1972),Children|Comedy,1972.0,"['Children', 'Comedy']",,,,movielens,1.0,0.5,3.202573988172743
175321,My Old Classmate (2014),Romance,2014.0,['Romance'],,,,movielens,2.0,2.0,3.232316589355469
175323,Dirty Dancing (2017),Drama|Romance,2017.0,"['Drama', 'Romance']",,,,movielens,23.0,1.7826087,2.2362311963112127
175325,Bird on a Wire (1974),Documentary,1974.0,['Documentary'],,,,movielens,8.0,2.9375,3.238947868347168
175327,Seinfeld: How It Began (2004),Documentary,2004.0,['Documentary'],,,,movielens,8.0,4.0625,3.801447868347168
175329,Jogwa - The Awakening (2009),Drama|Romance,2009.0,"['Drama', 'Romance']",,,,movielens,1.0,4.0,3.591462877061632
175331,Secret of the Blackbirds (1983),Mystery|Thriller,1983.0,"['Mystery', 'Thriller']",,,,movielens,5.0,2.7,3.2171666255364055
175333,Elegy (2014),Sci-Fi,2014.0,['Sci-Fi'],,,,movielens,3.0,3.3333333,3.483924150466919
175335,The Garden of Afflictions 2017,(no genres listed),,[],,,,movielens,6.0,3.0,3.3087975638253346
175337,Sniper 3 (2004),Action|Drama|Thriller,2004.0,"['Action', 'Drama', 'Thriller']",,,,movielens,12.0,2.375,2.8411582946777347
175339,Beast of Blood (1970),Adventure|Horror,1970.0,"['Adventure', 'Horror']",,,,movielens,3.0,3.5,3.529378717595881
175341,The Binding (2016),Drama|Horror|Thriller,2016.0,"['Drama', 'Horror', 'Thriller']",,,,movielens,5.0,3.2,3.409474317844098
175343,A Long and Happy Life (1966),Drama|Romance,1966.0,"['Drama', 'Romance']",,,,movielens,4.0,2.875,3.3185971577962237
175345,Flights in Dreams and in Reality (1982),Drama,1982.0,['Drama'],,,,movielens,19.0,2.9473684,3.12308019178885
175347,Plug (2014),Sci-Fi,2014.0,['Sci-Fi'],,,,movielens,7.0,2.4285715,3.021544408798218
175349,Cru (2014),(no genres listed),2014.0,[],,,,movielens,2.0,2.25,3.282316589355469
175351,Devil's Gate (2017),Sci-Fi|Thriller,2017.0,"['Sci-Fi', 'Thriller']",,,,movielens,31.0,2.6935484,2.867260706730378
175353,Abduction,Drama|Fantasy,,"['Drama', 'Fantasy']",,,,movielens,2.0,2.75,3.3823165893554688
175355,Obit (2017),Documentary,2017.0,['Documentary'],,,,movielens,20.0,3.55,3.547255890710013
175357,Heartworn Highways (1976),Documentary,1976.0,['Documentary'],,,,movielens,8.0,3.875,3.707697868347168
175359,American Anarchist (2016),Documentary,2016.0,['Documentary'],,,,movielens,16.0,3.25,3.346798578898112
175361,Tatu and Patu (2016),Children|Comedy,2016.0,"['Children', 'Comedy']",,,,movielens,6.0,2.8333333,3.2373689583369663
175363,150 Milligrams (2016),Drama,2016.0,['Drama'],,,,movielens,6.0,3.25,3.415940420968192
175365,Dansen op de vulkaan (2014),Drama,2014.0,['Drama'],,,,movielens,2.0,2.5,3.332316589355469
175367,The Truth Is in the Stars (2017),Documentary,2017.0,['Documentary'],,,,movielens,4.0,3.75,3.6102638244628906
175369,Decanted (2016),(no genres listed),2016.0,[],,,,movielens,1.0,1.0,3.2581295437282987
175371,Other Worlds (1999),Animation|Drama|Romance,1999.0,"['Animation', 'Drama', 'Romance']",,,,movielens,10.0,3.25,3.379064771864149
175373,The Waiting Room (1996),Comedy,1996.0,['Comedy'],,,,movielens,9.0,3.7222223,3.636656873366412
175375,Swineherd and Shepherd (1941),Comedy|Romance,1941.0,"['Comedy', 'Romance']",,,,movielens,5.0,2.4,3.101782028491681
175377,Veruschka: A Life for the Camera (2005),(no genres listed),2005.0,[],,,,movielens,1.0,4.0,3.591462877061632
175379,God of Love (2010),Comedy|Romance,2010.0,"['Comedy', 'Romance']",,,,movielens,11.0,3.5454545,3.5433244956167123
175381,Ghibli: The Miyazaki Temple (2005),Documentary,2005.0,['Documentary'],,,,movielens,3.0,4.0,3.665742353959517
175383,And Here's What's Happening to Me (2012),Drama,2012.0,['Drama'],,,,movielens,14.0,3.75,3.6737802678888496
175385,What War May Bring (2010),Drama,2010.0,['Drama'],,,,movielens,2.0,3.5,3.532316589355469
175387,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children,1973.0,"['Adventure', 'Animation', 'Children']",,,,movielens,70.0,3.7928572,3.766963689755171
175389,Aquatic Language (2002),(no genres listed),2002.0,[],,,,movielens,4.0,3.125,3.401930491129557
175391,"I, Pet Goat II (2012)",(no genres listed),2012.0,[],,,,movielens,12.0,2.7916667,3.0911583423614504
175393,Sebastian's Voodoo (2008),Animation|Horror,2008.0,"['Animation', 'Horror']",,,,movielens,20.0,3.1,3.225827285221645
175395,8 Dates (2008),Comedy,2008.0,['Comedy'],,,,movielens,3.0,3.5,3.529378717595881
175397,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy,1984.0,"['Animation', 'Children', 'Fantasy']",,,,movielens,78.0,3.9615386,3.9223624772803727
175399,I'm Losing My Temper (1974),Comedy,1974.0,['Comedy'],,,,movielens,10.0,3.15,3.3235092692905006
175401,Wolf and Calf (1984),Animation,1984.0,['Animation'],,,,movielens,32.0,3.84375,3.783079147338867
175403,Struck (2008),(no genres listed),2008.0,[],,,,movielens,2.0,3.0,3.432316589355469
175405,The Thirst for Gold (1993),Comedy,1993.0,['Comedy'],,,,movielens,5.0,2.8,3.255628127318163
175407,Mother For Baby Mammoth (1981),Animation,1981.0,['Animation'],,,,movielens,26.0,3.5961537,3.5830342068391685
175409,Nicostratos the Pelican (2011),Comedy|Drama,2011.0,"['Comedy', 'Drama']",,,,movielens,13.0,3.3846154,3.443960303351993
175411,Surviving Sid (2008),Animation,2008.0,['Animation'],,,,movielens,15.0,2.6,2.927094107088835
175413,Likes or Dislikes (2014),Comedy|Romance,2014.0,"['Comedy', 'Romance']",,,,movielens,3.0,2.8333333,3.3475605141032827
175415,But What If This Is Love? (1961),Drama|Romance,1961.0,"['Drama', 'Romance']",,,,movielens,4.0,2.5,3.1935971577962237
175417,Puzzled Love (2010),Comedy|Romance,2010.0,"['Comedy', 'Romance']",,,,movielens,6.0,3.6666667,3.5945118835994174
175419,Trivial (2007),Thriller,2007.0,['Thriller'],,,,movielens,2.0,2.5,3.332316589355469
175421,I'm Staying (2003),Comedy|Romance,2003.0,"['Comedy', 'Romance']",,,,movielens,3.0,3.3333333,3.483924150466919
175423,Sunstroke (2014),Drama,2014.0,['Drama'],,,,movielens,7.0,2.2857144,2.9548777739206953
175425,Fate (2003),Drama|Thriller,2003.0,"['Drama', 'Thriller']",,,,movielens,1.0,3.5,3.5359073215060763
175427,El vendedor de humo (2012),(no genres listed),2012.0,[],,,,movielens,5.0,3.3,3.447935819625855
175429,On Your Mark (1995),Animation|Sci-Fi,1995.0,"['Animation', 'Sci-Fi']",,,,movielens,42.0,3.6547618,3.6364632225036617
175431,Bobik Visiting Barbos (1977),Animation|Comedy,1977.0,"['Animation', 'Comedy']",,,,movielens,56.0,3.732143,3.7081745266914368
175433,Get Out (2010),Animation|Comedy,2010.0,"['Animation', 'Comedy']",,,,movielens,14.0,3.75,3.6737802678888496
175435,The Magic Ring (1982),Animation|Fantasy,1982.0,"['Animation', 'Fantasy']",,,,movielens,27.0,3.851852,3.7806619507925854
175437,"Water, Wind, Dust (1989)",Drama,1989.0,['Drama'],,,,movielens,2.0,3.25,3.482316589355469
175439,The Abduction Club (2002),Comedy,2002.0,['Comedy'],,,,movielens,4.0,2.375,3.151930491129557
175441,The Black Hole (2008),Comedy|Crime,2008.0,"['Comedy', 'Crime']",,,,movielens,45.0,3.3555555,3.383455942261894
175443,Buenos Aires 100 KM (2005),Drama,2005.0,['Drama'],,,,movielens,2.0,3.0,3.432316589355469
175445,Normal (2009),Crime|Drama|Thriller,2009.0,"['Crime', 'Drama', 'Thriller']",,,,movielens,1.0,3.0,3.480351765950521
175447,Tender Age (2000),Drama|Romance,2000.0,"['Drama', 'Romance']",,,,movielens,10.0,3.6,3.5735091633266873
175449,This Way Up (2008),Animation|Comedy,2008.0,"['Animation', 'Comedy']",,,,movielens,14.0,3.357143,3.4237803112376817
175451,Mirage (2004),Drama,2004.0,['Drama'],,,,movielens,6.0,3.5,3.523083278111049
175453,A Curtain Raiser (2006),Action|Drama,2006.0,"['Action', 'Drama']",,,,movielens,10.0,3.55,3.5457314120398626
175455,Everything Will Be All Right (1995),Comedy|Drama|Romance,1995.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,14.0,3.5,3.5146893587979404
175457,The Groom (2016),Comedy,2016.0,['Comedy'],,,,movielens,5.0,2.0,2.9479358379657454
175459,Lightheaded (2009),(no genres listed),2009.0,[],,,,movielens,6.0,3.0833333,3.3445118154798235
175461,Tomorrow's Another Day (2000),Comedy,2000.0,['Comedy'],,,,movielens,2.0,3.0,3.432316589355469
175463,A Real Dad (2008),Comedy,2008.0,['Comedy'],,,,movielens,6.0,2.5,3.0945118495396207
175465,The Blonde with Bare Breasts (2010),Comedy|Drama,2010.0,"['Comedy', 'Drama']",,,,movielens,4.0,3.25,3.4435971577962237
175467,Delivery (2005),Animation|Sci-Fi,2005.0,"['Animation', 'Sci-Fi']",,,,movielens,3.0,3.1666667,3.438469648361206
175469,Minions: Banana (2010),Animation|Children|Comedy,2010.0,"['Animation', 'Children', 'Comedy']",,,,movielens,39.0,3.0128205,3.1026205255630166
175471,Nocturne (1980),(no genres listed),1980.0,[],,,,movielens,10.0,2.75,3.1012869940863714
175473,Dear Yelena Sergeyevna (1988),Drama,1988.0,['Drama'],,,,movielens,13.0,3.5,3.5153888520740333
175475,The Emoji Movie (2017),Animation|Children|Comedy,2017.0,"['Animation', 'Children', 'Comedy']",,,,movielens,314.0,1.7133758,1.7587676063087414
175477,Naruto Shippuden the Movie: Blood Prison (2011),Action|Animation|Comedy|Horror|Mystery|Thriller,2011.0,"['Action', 'Animation', 'Comedy', 'Horror', 'Mystery', 'Thriller']",,,,movielens,36.0,2.9722223,3.0755265842784536
175479,Detective Conan: Crimson Love Letter (2017),Action|Adventure|Animation|Children|Crime|Mystery,2017.0,"['Action', 'Adventure', 'Animation', 'Children', 'Crime', 'Mystery']",,,,movielens,15.0,3.5,3.5140506910241167
175481,Comedown (2012),Horror|Thriller,2012.0,"['Horror', 'Thriller']",,,,movielens,2.0,3.25,3.482316589355469
175483,Wolfman (1979),(no genres listed),1979.0,[],,,,movielens,5.0,3.2,3.409474317844098
175485,Death Note (2017),Horror|Thriller,2017.0,"['Horror', 'Thriller']",,,,movielens,616.0,2.1452923,2.1631782238300032
175487,Bedeviled (2017),Horror|Thriller,2017.0,"['Horror', 'Thriller']",,,,movielens,18.0,1.8611112,2.377814109508808
175489,The Fighting Kentuckian (1949),Adventure|Western,1949.0,"['Adventure', 'Western']",,,,movielens,6.0,3.3333333,3.4516546726226807
175491,The Last Command (1955),Drama|Western,1955.0,"['Drama', 'Western']",,,,movielens,2.0,1.5,3.1323165893554688
175493,Polygon (1977),Animation,1977.0,['Animation'],,,,movielens,9.0,3.2222223,3.3719509910134704
175495,First Love (1977),Drama|Romance,1977.0,"['Drama', 'Romance']",,,,movielens,1.0,3.0,3.480351765950521
175497,A Hunting Accident (1978),Drama|Romance,1978.0,"['Drama', 'Romance']",,,,movielens,10.0,3.6,3.5735091633266873
175499,Cactus (1986),Drama|Romance,1986.0,"['Drama', 'Romance']",,,,movielens,1.0,2.5,3.424796210394965
175501,Hussy (1980),Drama|Romance,1980.0,"['Drama', 'Romance']",,,,movielens,1.0,2.5,3.424796210394965
175503,Radio Bikini (1988),Documentary,1988.0,['Documentary'],,,,movielens,8.0,3.625,3.582697868347168
175505,The Saint (2017),Action|Adventure|Crime,2017.0,"['Action', 'Adventure', 'Crime']",,,,movielens,38.0,2.0263157,2.289633958236031
175507,Ordinary Wonder (1964),Fantasy|Romance,1964.0,"['Fantasy', 'Romance']",,,,movielens,6.0,3.1666667,3.380226169313703
